fila_excel,columna,descripcion
1269,Id_cliente,ID 1268 no existe en clients. Convertido a NULL.
1270,Id_cliente,ID 1269 no existe en clients. Convertido a NULL.
1271,Id_cliente,ID 1270 no existe en clients. Convertido a NULL.
1272,Id_cliente,ID 1271 no existe en clients. Convertido a NULL.
1272,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1273,Id_cliente,ID 1272 no existe en clients. Convertido a NULL.
1274,Id_cliente,ID 1273 no existe en clients. Convertido a NULL.
1275,Id_cliente,ID 1274 no existe en clients. Convertido a NULL.
1276,Id_cliente,ID 1275 no existe en clients. Convertido a NULL.
1277,Id_cliente,ID 1276 no existe en clients. Convertido a NULL.
1278,Id_cliente,ID 1277 no existe en clients. Convertido a NULL.
1279,Id_cliente,ID 1278 no existe en clients. Convertido a NULL.
1280,Id_cliente,ID 1279 no existe en clients. Convertido a NULL.
1281,Id_cliente,ID 1280 no existe en clients. Convertido a NULL.
1282,Id_cliente,ID 1281 no existe en clients. Convertido a NULL.
1283,Id_cliente,ID 1282 no existe en clients. Convertido a NULL.
1284,Id_cliente,ID 1283 no existe en clients. Convertido a NULL.
1285,Id_cliente,ID 1284 no existe en clients. Convertido a NULL.
1286,Id_cliente,ID 1285 no existe en clients. Convertido a NULL.
1287,Id_cliente,ID 1286 no existe en clients. Convertido a NULL.
1288,Id_cliente,ID 1287 no existe en clients. Convertido a NULL.
1289,Id_cliente,ID 1288 no existe en clients. Convertido a NULL.
1290,Id_cliente,ID 1289 no existe en clients. Convertido a NULL.
1291,Id_cliente,ID 1290 no existe en clients. Convertido a NULL.
1292,Id_cliente,ID 1291 no existe en clients. Convertido a NULL.
1293,Id_cliente,ID 1292 no existe en clients. Convertido a NULL.
1294,Id_cliente,ID 1293 no existe en clients. Convertido a NULL.
1295,Id_cliente,ID 1294 no existe en clients. Convertido a NULL.
1296,Id_cliente,ID 1295 no existe en clients. Convertido a NULL.
1297,Id_cliente,ID 1296 no existe en clients. Convertido a NULL.
1298,Id_cliente,ID 1297 no existe en clients. Convertido a NULL.
1299,Id_cliente,ID 1298 no existe en clients. Convertido a NULL.
1300,Id_cliente,ID 1299 no existe en clients. Convertido a NULL.
1301,Id_cliente,ID 1300 no existe en clients. Convertido a NULL.
1302,Id_cliente,ID 1301 no existe en clients. Convertido a NULL.
1303,Id_cliente,ID 1302 no existe en clients. Convertido a NULL.
1304,Id_cliente,ID 1303 no existe en clients. Convertido a NULL.
1305,Id_cliente,ID 1304 no existe en clients. Convertido a NULL.
1306,Id_cliente,ID 1305 no existe en clients. Convertido a NULL.
1307,Id_cliente,ID 1306 no existe en clients. Convertido a NULL.
1308,Id_cliente,ID 1307 no existe en clients. Convertido a NULL.
1309,Id_cliente,ID 1308 no existe en clients. Convertido a NULL.
1310,Id_cliente,ID 1309 no existe en clients. Convertido a NULL.
1311,Id_cliente,ID 1310 no existe en clients. Convertido a NULL.
1312,Id_cliente,ID 1311 no existe en clients. Convertido a NULL.
1313,Id_cliente,ID 1312 no existe en clients. Convertido a NULL.
1314,Id_cliente,ID 1313 no existe en clients. Convertido a NULL.
1315,Id_cliente,ID 1314 no existe en clients. Convertido a NULL.
1316,Id_cliente,ID 1315 no existe en clients. Convertido a NULL.
1317,Id_cliente,ID 1316 no existe en clients. Convertido a NULL.
1318,Id_cliente,ID 1317 no existe en clients. Convertido a NULL.
1319,Id_cliente,ID 1318 no existe en clients. Convertido a NULL.
1320,Id_cliente,ID 1319 no existe en clients. Convertido a NULL.
1321,Id_cliente,ID 1320 no existe en clients. Convertido a NULL.
1322,Id_cliente,ID 1321 no existe en clients. Convertido a NULL.
1323,Id_cliente,ID 1322 no existe en clients. Convertido a NULL.
1324,Id_cliente,ID 1323 no existe en clients. Convertido a NULL.
1325,Id_cliente,ID 1324 no existe en clients. Convertido a NULL.
1326,Id_cliente,ID 1325 no existe en clients. Convertido a NULL.
1327,Id_cliente,ID 1326 no existe en clients. Convertido a NULL.
1328,Id_cliente,ID 1327 no existe en clients. Convertido a NULL.
1329,Id_cliente,ID 1328 no existe en clients. Convertido a NULL.
1330,Id_cliente,ID 1329 no existe en clients. Convertido a NULL.
1331,Id_cliente,ID 1330 no existe en clients. Convertido a NULL.
1332,Id_cliente,ID 1331 no existe en clients. Convertido a NULL.
1333,Id_cliente,ID 1332 no existe en clients. Convertido a NULL.
1334,Id_cliente,ID 1333 no existe en clients. Convertido a NULL.
1334,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1335,Id_cliente,ID 1334 no existe en clients. Convertido a NULL.
1336,Id_cliente,ID 1335 no existe en clients. Convertido a NULL.
1337,Id_cliente,ID 1336 no existe en clients. Convertido a NULL.
1338,Id_cliente,ID 1337 no existe en clients. Convertido a NULL.
1339,Id_cliente,ID 1338 no existe en clients. Convertido a NULL.
1340,Id_cliente,ID 1339 no existe en clients. Convertido a NULL.
1341,Id_cliente,ID 1340 no existe en clients. Convertido a NULL.
1342,Id_cliente,ID 1341 no existe en clients. Convertido a NULL.
1342,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1343,Id_cliente,ID 1342 no existe en clients. Convertido a NULL.
1344,Id_cliente,ID 1343 no existe en clients. Convertido a NULL.
1345,Id_cliente,ID 1344 no existe en clients. Convertido a NULL.
1346,Id_cliente,ID 1345 no existe en clients. Convertido a NULL.
1347,Id_cliente,ID 1346 no existe en clients. Convertido a NULL.
1348,Id_cliente,ID 1347 no existe en clients. Convertido a NULL.
1349,Id_cliente,ID 1348 no existe en clients. Convertido a NULL.
1350,Id_cliente,ID 1349 no existe en clients. Convertido a NULL.
1351,Id_cliente,ID 1350 no existe en clients. Convertido a NULL.
1352,Id_cliente,ID 1351 no existe en clients. Convertido a NULL.
1353,Id_cliente,ID 1352 no existe en clients. Convertido a NULL.
1354,Id_cliente,ID 1353 no existe en clients. Convertido a NULL.
1355,Id_cliente,ID 1354 no existe en clients. Convertido a NULL.
1356,Id_cliente,ID 1355 no existe en clients. Convertido a NULL.
1357,Id_cliente,ID 1356 no existe en clients. Convertido a NULL.
1358,Id_cliente,ID 1357 no existe en clients. Convertido a NULL.
1359,Id_cliente,ID 1358 no existe en clients. Convertido a NULL.
1360,Id_cliente,ID 1359 no existe en clients. Convertido a NULL.
1361,Id_cliente,ID 1360 no existe en clients. Convertido a NULL.
1362,Id_cliente,ID 1361 no existe en clients. Convertido a NULL.
1363,Id_cliente,ID 1362 no existe en clients. Convertido a NULL.
1364,Id_cliente,ID 1363 no existe en clients. Convertido a NULL.
1365,Id_cliente,ID 1364 no existe en clients. Convertido a NULL.
1366,Id_cliente,ID 1365 no existe en clients. Convertido a NULL.
1367,Id_cliente,ID 1366 no existe en clients. Convertido a NULL.
1368,Id_cliente,ID 1367 no existe en clients. Convertido a NULL.
1369,Id_cliente,ID 1368 no existe en clients. Convertido a NULL.
1370,Id_cliente,ID 1369 no existe en clients. Convertido a NULL.
1371,Id_cliente,ID 1370 no existe en clients. Convertido a NULL.
1372,Id_cliente,ID 1371 no existe en clients. Convertido a NULL.
1373,Id_cliente,ID 1372 no existe en clients. Convertido a NULL.
1374,Id_cliente,ID 1373 no existe en clients. Convertido a NULL.
1375,Id_cliente,ID 1374 no existe en clients. Convertido a NULL.
1376,Id_cliente,ID 1375 no existe en clients. Convertido a NULL.
1377,Id_cliente,ID 1376 no existe en clients. Convertido a NULL.
1378,Id_cliente,ID 1377 no existe en clients. Convertido a NULL.
1379,Id_cliente,ID 1378 no existe en clients. Convertido a NULL.
1380,Id_cliente,ID 1379 no existe en clients. Convertido a NULL.
1381,Id_cliente,ID 1380 no existe en clients. Convertido a NULL.
1382,Id_cliente,ID 1381 no existe en clients. Convertido a NULL.
1383,Id_cliente,ID 1382 no existe en clients. Convertido a NULL.
1384,Id_cliente,ID 1383 no existe en clients. Convertido a NULL.
1385,Id_cliente,ID 1384 no existe en clients. Convertido a NULL.
1386,Id_cliente,ID 1385 no existe en clients. Convertido a NULL.
1387,Id_cliente,ID 1386 no existe en clients. Convertido a NULL.
1388,Id_cliente,ID 1387 no existe en clients. Convertido a NULL.
1389,Id_cliente,ID 1388 no existe en clients. Convertido a NULL.
1390,Id_cliente,ID 1389 no existe en clients. Convertido a NULL.
1391,Id_cliente,ID 1390 no existe en clients. Convertido a NULL.
1392,Id_cliente,ID 1391 no existe en clients. Convertido a NULL.
1393,Id_cliente,ID 1392 no existe en clients. Convertido a NULL.
1394,Id_cliente,ID 1393 no existe en clients. Convertido a NULL.
1395,Id_cliente,ID 1394 no existe en clients. Convertido a NULL.
1396,Id_cliente,ID 1395 no existe en clients. Convertido a NULL.
1397,Id_cliente,ID 1396 no existe en clients. Convertido a NULL.
1398,Id_cliente,ID 1397 no existe en clients. Convertido a NULL.
1399,Id_cliente,ID 1398 no existe en clients. Convertido a NULL.
1400,Id_cliente,ID 1399 no existe en clients. Convertido a NULL.
1401,Id_cliente,ID 1400 no existe en clients. Convertido a NULL.
1402,Id_cliente,ID 1401 no existe en clients. Convertido a NULL.
1403,Id_cliente,ID 1402 no existe en clients. Convertido a NULL.
1404,Id_cliente,ID 1403 no existe en clients. Convertido a NULL.
1405,Id_cliente,ID 1404 no existe en clients. Convertido a NULL.
1406,Id_cliente,ID 1405 no existe en clients. Convertido a NULL.
1407,Id_cliente,ID 1406 no existe en clients. Convertido a NULL.
1408,Id_cliente,ID 1407 no existe en clients. Convertido a NULL.
1409,Id_cliente,ID 1408 no existe en clients. Convertido a NULL.
1410,Id_cliente,ID 1409 no existe en clients. Convertido a NULL.
1411,Id_cliente,ID 1410 no existe en clients. Convertido a NULL.
1412,Id_cliente,ID 1411 no existe en clients. Convertido a NULL.
1413,Id_cliente,ID 1412 no existe en clients. Convertido a NULL.
1414,Id_cliente,ID 1413 no existe en clients. Convertido a NULL.
1415,Id_cliente,ID 1414 no existe en clients. Convertido a NULL.
1416,Id_cliente,ID 1415 no existe en clients. Convertido a NULL.
1417,Id_cliente,ID 1416 no existe en clients. Convertido a NULL.
1418,Id_cliente,ID 1417 no existe en clients. Convertido a NULL.
1419,Id_cliente,ID 1418 no existe en clients. Convertido a NULL.
1420,Id_cliente,ID 1419 no existe en clients. Convertido a NULL.
1421,Id_cliente,ID 1420 no existe en clients. Convertido a NULL.
1422,Id_cliente,ID 1421 no existe en clients. Convertido a NULL.
1423,Id_cliente,ID 1422 no existe en clients. Convertido a NULL.
1424,Id_cliente,ID 1423 no existe en clients. Convertido a NULL.
1425,Id_cliente,ID 1424 no existe en clients. Convertido a NULL.
1426,Id_cliente,ID 1425 no existe en clients. Convertido a NULL.
1427,Id_cliente,ID 1426 no existe en clients. Convertido a NULL.
1428,Id_cliente,ID 1427 no existe en clients. Convertido a NULL.
1429,Id_cliente,ID 1428 no existe en clients. Convertido a NULL.
1430,Id_cliente,ID 1429 no existe en clients. Convertido a NULL.
1431,Id_cliente,ID 1430 no existe en clients. Convertido a NULL.
1432,Id_cliente,ID 1431 no existe en clients. Convertido a NULL.
1433,Id_cliente,ID 1432 no existe en clients. Convertido a NULL.
1434,Id_cliente,ID 1433 no existe en clients. Convertido a NULL.
1435,Id_cliente,ID 1434 no existe en clients. Convertido a NULL.
1436,Id_cliente,ID 1435 no existe en clients. Convertido a NULL.
1437,Id_cliente,ID 1436 no existe en clients. Convertido a NULL.
1437,seguro,Decimal inválido. Convertido a NULL (nullable).
1438,Id_cliente,ID 1437 no existe en clients. Convertido a NULL.
1439,Id_cliente,ID 1438 no existe en clients. Convertido a NULL.
1440,Id_cliente,ID 1439 no existe en clients. Convertido a NULL.
1441,Id_cliente,ID 1440 no existe en clients. Convertido a NULL.
1442,Id_cliente,ID 1441 no existe en clients. Convertido a NULL.
1443,Id_cliente,ID 1442 no existe en clients. Convertido a NULL.
1444,Id_cliente,ID 1443 no existe en clients. Convertido a NULL.
1445,Id_cliente,ID 1444 no existe en clients. Convertido a NULL.
1446,Id_cliente,ID 1445 no existe en clients. Convertido a NULL.
1447,Id_cliente,ID 1446 no existe en clients. Convertido a NULL.
1448,Id_cliente,ID 1447 no existe en clients. Convertido a NULL.
1449,Id_cliente,ID 1448 no existe en clients. Convertido a NULL.
1450,Id_cliente,ID 1449 no existe en clients. Convertido a NULL.
1451,Id_cliente,ID 1450 no existe en clients. Convertido a NULL.
1452,Id_cliente,ID 1451 no existe en clients. Convertido a NULL.
1453,Id_cliente,ID 1452 no existe en clients. Convertido a NULL.
1454,Id_cliente,ID 1453 no existe en clients. Convertido a NULL.
1455,Id_cliente,ID 1454 no existe en clients. Convertido a NULL.
1456,Id_cliente,ID 1455 no existe en clients. Convertido a NULL.
1457,Id_cliente,ID 1456 no existe en clients. Convertido a NULL.
1458,Id_cliente,ID 1457 no existe en clients. Convertido a NULL.
1459,Id_cliente,ID 1458 no existe en clients. Convertido a NULL.
1460,Id_cliente,ID 1459 no existe en clients. Convertido a NULL.
1461,Id_cliente,ID 1460 no existe en clients. Convertido a NULL.
1462,Id_cliente,ID 1461 no existe en clients. Convertido a NULL.
1463,Id_cliente,ID 1462 no existe en clients. Convertido a NULL.
1464,Id_cliente,ID 1463 no existe en clients. Convertido a NULL.
1465,Id_cliente,ID 1464 no existe en clients. Convertido a NULL.
1466,Id_cliente,ID 1465 no existe en clients. Convertido a NULL.
1467,Id_cliente,ID 1466 no existe en clients. Convertido a NULL.
1468,Id_cliente,ID 1467 no existe en clients. Convertido a NULL.
1469,Id_cliente,ID 1468 no existe en clients. Convertido a NULL.
1470,Id_cliente,ID 1469 no existe en clients. Convertido a NULL.
1471,Id_cliente,ID 1470 no existe en clients. Convertido a NULL.
1472,Id_cliente,ID 1471 no existe en clients. Convertido a NULL.
1473,Id_cliente,ID 1472 no existe en clients. Convertido a NULL.
1474,Id_cliente,ID 1473 no existe en clients. Convertido a NULL.
1475,Id_cliente,ID 1474 no existe en clients. Convertido a NULL.
1476,Id_cliente,ID 1475 no existe en clients. Convertido a NULL.
1477,Id_cliente,ID 1476 no existe en clients. Convertido a NULL.
1478,Id_cliente,ID 1477 no existe en clients. Convertido a NULL.
1479,Id_cliente,ID 1478 no existe en clients. Convertido a NULL.
1480,Id_cliente,ID 1479 no existe en clients. Convertido a NULL.
1480,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1481,Id_cliente,ID 1480 no existe en clients. Convertido a NULL.
1482,Id_cliente,ID 1481 no existe en clients. Convertido a NULL.
1483,Id_cliente,ID 1482 no existe en clients. Convertido a NULL.
1484,Id_cliente,ID 1483 no existe en clients. Convertido a NULL.
1485,Id_cliente,ID 1484 no existe en clients. Convertido a NULL.
1486,Id_cliente,ID 1485 no existe en clients. Convertido a NULL.
1486,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1487,Id_cliente,ID 1486 no existe en clients. Convertido a NULL.
1488,Id_cliente,ID 1487 no existe en clients. Convertido a NULL.
1489,Id_cliente,ID 1488 no existe en clients. Convertido a NULL.
1490,Id_cliente,ID 1489 no existe en clients. Convertido a NULL.
1491,Id_cliente,ID 1490 no existe en clients. Convertido a NULL.
1492,Id_cliente,ID 1491 no existe en clients. Convertido a NULL.
1493,Id_cliente,ID 1492 no existe en clients. Convertido a NULL.
1494,Id_cliente,ID 1493 no existe en clients. Convertido a NULL.
1495,Id_cliente,ID 1494 no existe en clients. Convertido a NULL.
1496,Id_cliente,ID 1495 no existe en clients. Convertido a NULL.
1497,Id_cliente,ID 1496 no existe en clients. Convertido a NULL.
1498,Id_cliente,ID 1497 no existe en clients. Convertido a NULL.
1499,Id_cliente,ID 1498 no existe en clients. Convertido a NULL.
1500,Id_cliente,ID 1499 no existe en clients. Convertido a NULL.
1501,Id_cliente,ID 1500 no existe en clients. Convertido a NULL.
1502,Id_cliente,ID 1501 no existe en clients. Convertido a NULL.
1502,linea_id,ID 18 no existe en lineas. Convertido a NULL.
1503,Id_cliente,ID 1502 no existe en clients. Convertido a NULL.
1503,linea_id,ID 18 no existe en lineas. Convertido a NULL.
1504,Id_cliente,ID 1503 no existe en clients. Convertido a NULL.
1504,linea_id,ID 18 no existe en lineas. Convertido a NULL.
1505,Id_cliente,ID 1504 no existe en clients. Convertido a NULL.
1506,Id_cliente,ID 1505 no existe en clients. Convertido a NULL.
1506,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1507,Id_cliente,ID 1506 no existe en clients. Convertido a NULL.
1507,linea_id,ID 18 no existe en lineas. Convertido a NULL.
1508,Id_cliente,ID 1507 no existe en clients. Convertido a NULL.
1508,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1509,Id_cliente,ID 1508 no existe en clients. Convertido a NULL.
1509,linea_id,ID 18 no existe en lineas. Convertido a NULL.
1510,Id_cliente,ID 1509 no existe en clients. Convertido a NULL.
1510,linea_id,ID 18 no existe en lineas. Convertido a NULL.
1511,Id_cliente,ID 1510 no existe en clients. Convertido a NULL.
1511,linea_id,ID 18 no existe en lineas. Convertido a NULL.
1512,Id_cliente,ID 1511 no existe en clients. Convertido a NULL.
1512,linea_id,ID 18 no existe en lineas. Convertido a NULL.
1513,Id_cliente,ID 1512 no existe en clients. Convertido a NULL.
1513,linea_id,ID 8 no existe en lineas. Convertido a NULL.
1514,Id_cliente,ID 1513 no existe en clients. Convertido a NULL.
1514,linea_id,ID 19 no existe en lineas. Convertido a NULL.
1515,Id_cliente,ID 1514 no existe en clients. Convertido a NULL.
1515,linea_id,ID 19 no existe en lineas. Convertido a NULL.
1516,Id_cliente,ID 1515 no existe en clients. Convertido a NULL.
1516,linea_id,ID 19 no existe en lineas. Convertido a NULL.
1517,Id_cliente,ID 1516 no existe en clients. Convertido a NULL.
1517,linea_id,ID 19 no existe en lineas. Convertido a NULL.
1518,Id_cliente,ID 1517 no existe en clients. Convertido a NULL.
1518,linea_id,ID 19 no existe en lineas. Convertido a NULL.
1519,Id_cliente,ID 1518 no existe en clients. Convertido a NULL.
1519,linea_id,ID 19 no existe en lineas. Convertido a NULL.
1520,Id_cliente,ID 1519 no existe en clients. Convertido a NULL.
1520,linea_id,ID 20 no existe en lineas. Convertido a NULL.
1521,Id_cliente,ID 1520 no existe en clients. Convertido a NULL.
1521,linea_id,ID 9 no existe en lineas. Convertido a NULL.
